order_id,customer_id,amount,order_date
2303,353,3467,2021-01-12
2304,353,3360,2021-04-24
2305,353,3398,2022-12-26
2306,353,1196,2023-07-25
2307,353,2296,2021-02-09
2308,353,1706,2022-03-04
2309,353,2146,2022-08-27
2310,353,3109,2021-02-18
2311,353,2686,2023-05-26
2312,353,3182,2022-10-30
2313,353,4621,2024-02-21
2314,353,1683,2022-03-17
2315,353,4170,2023-06-21
2316,353,2294,2021-08-07
2317,353,659,2022-05-13
2318,353,1364,2022-10-29
2319,353,3979,2023-08-21
2320,353,426,2023-03-10
2321,353,4039,2022-05-27
2322,353,2344,2024-04-15
2323,353,3122,2021-05-02
2324,353,880,2021-04-25
2325,353,2857,2022-07-20
2326,353,4456,2023-01-27
2327,353,3639,2022-08-06
2328,353,959,2023-08-25
2329,353,1150,2021-06-01
2330,353,2708,2023-04-28
2331,353,1293,2021-11-05
2332,353,4881,2022-09-05
2333,353,4752,2022-02-14
2334,353,4652,2021-06-30
2335,353,3640,2022-05-18
2336,353,2735,2024-03-18
2337,353,4527,2022-06-18
2338,353,4610,2023-12-24
2339,354,1200,2021-05-20
2340,354,2621,2023-01-10
2341,354,3702,2022-03-16
2342,355,1915,2023-08-02
2343,355,3017,2022-11-14
2344,356,2141,2021-02-17
2345,356,1199,2021-09-02
2346,357,3296,2023-09-24
2347,357,443,2023-12-19
2348,357,543,2023-11-16
2349,357,3109,2021-02-03
2350,357,4684,2023-06-15
2351,357,312,2023-10-30
2352,357,2729,2024-01-09
2353,357,4080,2022-08-02
2354,357,4758,2022-11-15
2355,358,4680,2021-07-08
2356,358,4623,2021-08-19
2357,358,4406,2021-11-21
2358,358,4256,2021-06-29
2359,359,1613,2021-05-30
2360,359,3580,2022-07-22
2361,360,2756,2021-05-30
2362,361,3769,2023-12-17
2363,361,3592,2021-02-13
2364,362,102,2023-03-10
2365,362,204,2021-01-18
2366,363,1282,2022-06-15
2367,363,1875,2024-04-11
2368,364,4411,2023-07-27
2369,364,1691,2024-03-22
2370,364,2955,2024-03-27
2371,364,1300,2022-01-22
2372,364,1264,2022-02-27
2373,364,2577,2022-01-07
2374,364,876,2021-02-23
2375,364,4419,2021-03-22
2376,365,617,2022-11-02
2377,365,2633,2022-04-17
2378,365,1760,2022-02-18
2379,365,2531,2021-12-01
2380,365,3525,2022-07-10
2381,365,1958,2022-03-21
2382,365,2960,2021-02-25
2383,365,1174,2023-06-20
2384,366,258,2023-06-29
2385,366,1758,2023-02-19
2386,367,3320,2022-02-11
2387,367,1734,2023-02-19
2388,368,810,2021-12-25
2389,369,1384,2022-03-06
2390,370,2985,2022-10-11
2391,370,3450,2022-01-27
2392,371,4202,2023-01-07
2393,372,3793,2021-02-03
2394,373,3329,2021-07-24
2395,373,2955,2023-01-09
2396,374,3606,2022-09-08
2397,374,1928,2021-06-22
2398,374,3242,2023-08-24
2399,374,179,2022-07-17
2400,374,2698,2021-04-03
2401,374,1202,2022-05-25
2402,374,1502,2024-03-02
2403,374,125,2021-09-20
2404,374,4298,2021-11-15
2405,374,1198,2023-08-21
2406,374,369,2021-05-06
2407,374,4934,2022-03-06
2408,374,2450,2023-02-01
2409,374,3448,2021-11-19
2410,374,3484,2021-12-20
2411,374,1480,2023-11-29
2412,374,1290,2022-01-07
2413,374,3040,2021-08-13
2414,374,1380,2021-03-03
2415,375,3356,2023-02-04
2416,375,2222,2022-10-20
2417,376,2766,2021-02-28
2418,377,1232,2023-04-15
2419,377,430,2024-01-10
2420,377,3138,2023-12-12
2421,378,172,2022-12-16
2422,379,3489,2021-05-16
2423,379,970,2023-09-02
2424,379,3854,2023-05-01
2425,379,4446,2023-06-21
2426,380,2601,2023-09-03
2427,381,1100,2022-10-24
2428,381,4473,2023-01-19
2429,382,3964,2023-10-07
2430,382,4729,2022-02-06
2431,382,1080,2022-03-26
2432,382,4266,2021-09-23
2433,382,1218,2022-04-07
2434,382,723,2021-07-14
2435,382,3358,2022-08-02
2436,382,912,2022-05-27
2437,382,1903,2022-05-29
2438,382,1562,2022-09-09
2439,382,2742,2023-08-05
2440,382,4889,2023-12-01
2441,382,4284,2024-03-28
2442,382,2235,2021-09-27
2443,382,2736,2023-05-15
2444,382,3120,2021-10-25
2445,382,4796,2021-03-12
2446,382,3204,2021-04-09
2447,382,1671,2022-01-09
2448,382,167,2021-10-20
2449,382,329,2022-05-03
2450,383,145,2024-03-17
2451,383,3988,2023-09-18
2452,384,4778,2023-04-11
2453,384,3753,2022-03-16
2454,384,3762,2022-06-23
2455,384,4521,2023-06-20
2456,384,1015,2022-07-27
2457,384,4264,2022-11-22
2458,385,2141,2022-11-30
2459,386,4546,2023-07-24
2460,386,840,2022-12-03
2461,386,4302,2022-06-23
2462,386,567,2023-01-19
2463,386,3544,2021-02-22
2464,386,4500,2021-09-16
2465,386,824,2022-04-11
2466,386,3797,2021-08-16
2467,386,1035,2024-02-02
2468,386,2472,2021-09-16
2469,387,3757,2023-06-13
2470,387,4582,2021-06-19
2471,387,4184,2022-01-09
2472,387,3306,2023-11-13
2473,387,1646,2021-10-18
2474,387,1867,2021-02-04
2475,387,1677,2022-12-26
2476,388,4661,2023-12-23
2477,389,4469,2022-04-17
2478,389,4398,2021-12-08
2479,390,1406,2022-04-09
2480,391,4480,2023-05-19
2481,391,1706,2022-07-25
2482,391,450,2023-04-01
2483,391,2478,2023-03-10
2484,391,4324,2023-05-13
2485,392,2687,2021-10-06
2486,392,2507,2021-01-01
2487,392,663,2022-05-30
2488,392,4602,2022-10-01
2489,392,1760,2021-05-17
2490,392,535,2023-04-21
2491,392,1199,2021-10-22
2492,392,3989,2021-11-25
2493,392,2036,2023-03-13
2494,392,1356,2023-05-09
2495,393,2086,2022-12-19
2496,394,1200,2023-04-03
2497,394,1061,2024-04-14
2498,395,1736,2023-06-28
2499,395,1216,2022-07-19
2500,395,2732,2021-01-23
2501,395,1010,2023-12-03
2502,395,2599,2023-12-10
2503,395,890,2023-08-23
2504,395,1952,2023-06-17
2505,395,2497,2021-09-13
2506,395,4483,2023-07-20
2507,395,1308,2021-05-25
2508,395,2846,2022-07-12
2509,395,385,2023-02-21
2510,395,2142,2021-08-20
2511,395,3871,2023-05-23
2512,395,4842,2021-12-11
2513,395,4041,2022-08-20
2514,395,1890,2023-12-07
2515,395,894,2021-07-01
2516,395,4992,2023-01-13
2517,395,2026,2023-10-10
2518,395,3592,2023-05-14
2519,395,514,2021-08-04
2520,395,2345,2022-07-19
2521,395,2111,2023-11-07
2522,396,2971,2021-06-20
2523,396,155,2021-07-27
2524,397,2038,2024-04-14
2525,397,4104,2022-03-30
2526,397,4892,2023-06-08
2527,397,2227,2021-08-01
2528,397,4046,2024-02-23
2529,397,4683,2023-02-09
2530,397,4301,2023-02-23
2531,397,394,2021-08-09
2532,397,4886,2021-07-21
2533,397,4765,2021-07-14
2534,398,3004,2024-04-03
2535,399,3275,2021-03-23
2536,399,2895,2023-06-21
2537,399,3824,2024-03-20
2538,399,4332,2021-03-18
2539,399,3316,2023-06-04
2540,399,260,2022-03-19
2541,399,4694,2022-01-06
2542,399,247,2022-11-05
2543,399,859,2022-08-22
2544,400,3790,2022-06-04
2545,400,2987,2022-12-06
2546,400,2936,2022-05-25
2547,400,2316,2023-07-03
2548,400,441,2022-10-27
2549,400,3803,2022-06-23
2550,400,1365,2022-03-05
2551,400,4625,2024-01-26
2552,400,2686,2023-04-02
2553,400,2905,2021-12-19
2554,400,4144,2021-07-02
2555,400,2784,2022-12-22
2556,400,4459,2022-04-12
2557,400,2643,2022-09-19
2558,400,879,2021-07-05
2559,400,3376,2022-10-03
2560,401,3185,2022-02-19
2561,401,2218,2023-09-22
2562,401,2922,2022-11-22
2563,401,3636,2023-01-11
2564,401,1354,2021-12-12
2565,402,1604,2024-04-06
2566,403,4636,2024-01-08
2567,403,1507,2023-03-27
2568,404,1677,2021-07-11
2569,404,791,2023-04-09
2570,404,2207,2021-10-26
2571,404,2836,2023-12-28
2572,405,3205,2021-08-01
2573,406,4720,2021-06-18
2574,406,2702,2022-04-06
2575,406,3675,2021-03-25
2576,406,2064,2024-01-28
2577,406,1319,2022-07-15
2578,406,265,2023-10-10
2579,406,1888,2022-03-25
2580,407,3657,2022-03-19
2581,408,2046,2021-02-12
2582,408,4008,2023-06-18
2583,409,3427,2022-01-17
2584,410,4764,2023-03-04
2585,410,2192,2023-01-16
2586,410,2209,2023-06-03
2587,410,3082,2023-01-17
2588,410,1972,2022-10-18
2589,410,4476,2023-01-02
2590,410,681,2021-10-03
2591,410,2685,2022-05-21
2592,410,4459,2024-03-31
2593,411,4435,2022-10-05
2594,411,908,2022-04-12
2595,412,3861,2022-07-06
2596,412,4754,2021-04-19
2597,412,3820,2023-06-16
2598,412,4122,2023-06-13
2599,412,579,2021-12-17
2600,412,231,2024-02-21
2601,413,2897,2023-09-04
2602,414,572,2022-12-27
2603,414,585,2022-07-20
2604,414,4717,2022-06-01
2605,414,275,2023-10-03
2606,414,3579,2021-10-01
2607,415,3753,2022-09-27
2608,415,4460,2022-09-16
2609,415,2757,2022-04-22
2610,415,4718,2023-11-07
2611,415,3385,2021-10-23
2612,415,4470,2022-10-07
2613,415,105,2021-04-19
2614,415,2985,2021-09-03
2615,415,631,2021-05-11
2616,415,4389,2023-04-28
2617,415,1370,2022-02-03
2618,415,2088,2022-01-03
2619,415,1534,2021-03-02
2620,415,4104,2021-09-02
2621,415,2768,2021-07-02
2622,415,821,2023-04-07
2623,415,4752,2023-03-05
2624,415,3388,2023-02-20
2625,415,3936,2021-10-11
2626,415,2862,2022-01-10
2627,415,835,2022-09-30
2628,415,2959,2021-12-30
2629,415,3575,2022-06-01
2630,415,4143,2021-07-05
2631,415,1561,2022-06-18
2632,415,3338,2022-02-15
2633,415,1906,2022-12-21
2634,415,718,2022-11-27
2635,416,4341,2022-06-12
2636,417,4613,2021-05-02
2637,418,1430,2021-01-04
2638,418,4384,2021-01-26
2639,418,88,2022-11-01
2640,418,3201,2022-09-20
2641,419,618,2021-12-20
2642,419,1594,2023-10-18
2643,420,2878,2021-07-18
2644,421,4962,2023-02-06
2645,421,4752,2021-12-29
2646,421,3660,2021-12-30
2647,421,4206,2021-11-01
2648,421,3696,2021-03-04
2649,422,2603,2022-08-20
2650,422,932,2022-12-16
2651,422,1527,2023-11-28
2652,422,1421,2021-07-24
2653,423,2813,2023-07-21
2654,424,3235,2023-07-07
2655,424,1003,2024-02-10
2656,424,586,2022-11-24
2657,424,2067,2023-01-19
2658,424,1208,2022-05-06
2659,424,4070,2022-01-21
2660,424,3361,2021-03-27
2661,424,2985,2021-05-01
2662,424,3985,2021-07-22
2663,424,4308,2021-07-06
2664,424,2675,2023-12-16
2665,424,4662,2024-03-23
2666,424,4407,2023-12-05
2667,424,3279,2024-01-24
2668,424,1696,2022-08-02
2669,424,2674,2021-10-05
2670,424,3719,2022-02-10
2671,424,2449,2023-05-24
2672,424,3361,2023-06-11
2673,424,3138,2021-06-18
2674,424,4067,2021-02-18
2675,424,4074,2021-08-02
2676,424,2683,2024-02-24
2677,424,4015,2023-03-08
2678,424,2555,2023-10-17
2679,424,2402,2021-04-23
2680,424,4371,2021-03-27
2681,424,1590,2021-07-02
2682,424,2565,2024-03-15
2683,424,4496,2021-12-22
2684,424,2619,2021-04-09
2685,424,4426,2021-02-27
2686,424,436,2022-09-13
2687,424,3203,2022-01-21
2688,424,2931,2024-01-07
2689,424,479,2023-06-08
2690,424,4214,2023-12-10
2691,424,1510,2023-11-08
2692,424,3087,2021-04-02
2693,424,1807,2021-07-22
2694,424,3795,2022-01-16
2695,424,1865,2022-10-18
2696,424,647,2022-02-21
2697,424,4107,2022-02-28
2698,424,4728,2021-02-01
2699,424,420,2023-02-21
2700,424,1737,2021-08-27
2701,424,2429,2021-01-10
2702,424,2019,2022-11-09
2703,424,1500,2023-03-10
2704,425,3342,2021-04-02
2705,425,1327,2021-10-18
2706,425,4954,2022-05-20
2707,425,2165,2023-05-16
2708,425,4723,2022-09-27
2709,425,1728,2022-07-13
2710,425,3402,2021-01-21
2711,425,3456,2023-04-28
2712,426,4049,2022-06-04
2713,427,392,2023-07-09
2714,427,1105,2022-04-02
2715,427,627,2021-08-23
2716,427,994,2021-11-22
2717,427,4052,2021-05-17
2718,427,1552,2024-01-05
2719,427,2731,2021-12-09
2720,427,2151,2023-03-27
2721,427,2383,2024-01-04
2722,428,938,2021-09-02
2723,428,3285,2022-02-18
2724,429,4129,2022-02-16
2725,429,1091,2023-11-28
2726,429,342,2023-08-19
2727,429,3972,2021-08-12
2728,429,962,2022-04-14
2729,429,361,2023-03-06
2730,429,1561,2021-06-21
2731,429,602,2022-05-11
2732,429,3621,2023-01-30
2733,429,3638,2021-10-20
2734,429,3671,2021-03-26
2735,429,4175,2022-01-23
2736,429,1773,2022-10-14
2737,429,408,2024-03-10
2738,429,166,2021-11-09
2739,429,2846,2022-05-29
2740,429,1487,2022-12-19
2741,429,3834,2022-02-15
2742,429,512,2023-03-13
2743,429,3163,2021-11-10
2744,429,2440,2023-11-02
2745,429,571,2022-04-07
2746,429,1557,2022-02-03
2747,429,2801,2023-06-18
2748,429,257,2023-06-22
2749,429,618,2022-05-19
2750,429,4978,2023-12-19
2751,429,2407,2024-02-15
2752,429,1369,2021-10-21
2753,429,4532,2022-10-13
2754,429,514,2021-08-17
2755,429,583,2023-04-20
2756,429,4293,2023-12-31
2757,429,193,2021-12-14
2758,429,2685,2023-01-29
2759,429,364,2021-10-21
2760,429,900,2022-04-24
2761,429,98,2023-02-20
2762,429,78,2024-02-27
2763,429,528,2023-03-05
2764,429,4694,2021-09-03
2765,429,1889,2021-03-14
2766,429,4667,2024-01-23
2767,429,655,2021-02-10
2768,429,3952,2024-03-16
2769,429,3212,2022-08-02
2770,429,3218,2023-07-10
2771,429,1996,2023-10-02
2772,429,2098,2022-12-08
2773,429,3777,2023-09-09
2774,430,3770,2024-01-04
2775,430,3000,2022-04-04
2776,430,1232,2022-08-11
2777,430,1478,2023-03-07
2778,430,2157,2021-11-25
2779,430,3065,2021-02-12
2780,430,3586,2022-09-07
2781,430,1229,2021-03-29
2782,430,3817,2023-04-21
2783,430,4485,2022-04-10
2784,430,3345,2021-09-14
2785,430,2941,2022-03-03
2786,430,3374,2023-05-13
2787,430,3472,2023-08-02
2788,430,3755,2023-06-29
2789,430,3232,2023-08-08
2790,430,3028,2022-11-23
2791,430,2720,2023-03-28
2792,430,1140,2023-12-22
2793,430,1736,2022-05-19
2794,430,1827,2022-01-27
2795,430,4706,2022-02-03
2796,430,3027,2023-08-07
2797,430,4540,2023-04-17
2798,431,1799,2023-03-16
2799,431,1207,2023-08-22
2800,432,2510,2023-04-25
2801,432,466,2022-02-13
2802,433,3198,2023-11-26
2803,434,245,2022-02-27
2804,434,3211,2024-03-08
2805,435,4665,2021-11-16
2806,435,3342,2024-03-23
2807,435,1670,2021-11-05
2808,435,3419,2022-10-11
2809,435,3888,2022-05-19
2810,435,1119,2023-09-24
2811,435,2640,2023-12-23
2812,436,845,2021-05-14
2813,436,752,2021-02-13
2814,436,121,2021-04-19
2815,437,2616,2023-01-01
2816,438,1794,2022-09-22
2817,439,2634,2024-04-09
2818,439,3708,2023-08-31
2819,439,2823,2021-12-25
2820,439,2423,2022-09-14
2821,439,881,2024-02-25
2822,439,1359,2021-11-08
2823,439,1387,2023-05-01
2824,439,1020,2023-12-27
2825,440,1346,2024-02-25
2826,440,4574,2023-08-20
2827,440,2353,2022-05-26
2828,440,978,2021-10-28
2829,440,3694,2021-07-18
2830,440,372,2021-10-05
2831,440,3170,2023-08-27
2832,440,3157,2023-09-04
2833,440,1446,2021-02-10
2834,440,4851,2023-01-13
2835,440,3662,2024-04-12
2836,440,4735,2022-01-08
2837,440,3714,2021-02-10
2838,440,4078,2024-03-06
2839,440,2866,2022-11-27
2840,440,746,2023-01-28
2841,440,614,2021-12-29
2842,440,1155,2022-09-07
2843,440,3274,2021-11-03
2844,440,959,2022-02-08
2845,440,2677,2022-08-22
2846,440,730,2022-12-28
2847,440,4988,2023-10-11
2848,440,180,2023-05-06
2849,440,1434,2023-01-18
2850,440,2120,2022-01-29
2851,440,4255,2022-07-28
2852,440,4313,2021-02-18
2853,440,4060,2022-10-15
2854,440,1417,2021-04-17
2855,440,2006,2022-09-20
2856,440,2205,2023-07-09
2857,440,3596,2022-11-23
2858,440,381,2022-07-13
2859,440,3802,2021-06-14
2860,440,2777,2024-02-04
2861,440,307,2021-09-25
2862,440,137,2024-03-20
2863,440,207,2022-09-12
2864,440,3168,2022-02-13
2865,440,3901,2023-02-18
2866,441,3123,2022-11-19
2867,441,3054,2023-11-16
2868,442,3385,2022-12-02
2869,442,1134,2022-12-11
2870,442,2192,2024-02-06
2871,442,1630,2023-09-29
2872,442,2357,2022-07-01
2873,442,732,2023-07-11
2874,442,744,2022-10-15
2875,442,4218,2021-08-21
2876,442,238,2021-09-21
2877,443,2040,2021-06-02
2878,443,1500,2023-02-04
2879,443,582,2021-11-12
2880,443,4735,2022-05-01
2881,444,129,2021-01-28
2882,444,2844,2021-05-25
2883,444,1329,2024-04-08
2884,444,3824,2022-11-09
2885,445,1049,2021-04-26
2886,445,1186,2022-02-13
2887,445,714,2022-01-16
2888,445,801,2021-07-07
2889,446,1772,2021-04-13
2890,447,2674,2023-12-21
2891,447,1628,2023-09-02
2892,447,1666,2023-10-12
2893,447,1574,2023-08-19
2894,447,2409,2021-05-06
2895,447,3675,2022-01-14
2896,447,4208,2021-01-13
2897,447,701,2021-12-27
2898,447,1669,2022-06-24
2899,448,1065,2021-06-05
2900,449,1915,2021-11-29
2901,449,3283,2022-08-31
2902,450,1837,2023-05-24
2903,450,2105,2022-12-08
2904,450,2022,2023-12-23
2905,450,107,2022-05-31
2906,450,2355,2021-11-27
2907,450,579,2021-05-07
2908,450,564,2023-10-09
2909,451,3573,2021-06-13
2910,452,148,2021-06-30
2911,452,2658,2023-01-11
2912,452,589,2024-03-11
2913,452,2199,2022-10-16
2914,452,3742,2023-01-04
2915,452,3985,2023-01-29
2916,452,4143,2022-09-07
2917,452,4056,2022-10-04
2918,452,4522,2022-01-25
2919,452,1918,2021-12-16
2920,453,3406,2023-08-11
2921,453,3831,2022-10-27
2922,454,3848,2023-08-10
2923,454,3754,2021-11-09
2924,454,1213,2023-03-01
2925,454,3487,2021-02-20
2926,454,1192,2022-10-11
2927,454,3174,2021-11-02
2928,454,3322,2023-01-19
2929,454,164,2023-06-09
2930,454,1465,2021-11-06
2931,454,4907,2022-01-12
2932,454,1827,2021-07-14
2933,454,184,2023-03-13
2934,454,3918,2021-11-03
2935,454,2269,2022-11-22
2936,454,1670,2021-02-14
2937,454,4124,2023-03-15
2938,454,1346,2022-09-14
2939,454,4550,2022-07-23
2940,454,1915,2022-01-25
2941,454,4035,2023-10-20
2942,454,3595,2023-06-11
2943,454,1359,2023-09-26
2944,454,539,2022-12-25
2945,454,918,2021-05-18
2946,454,2698,2023-09-04
2947,454,2420,2021-10-17
2948,454,1976,2023-11-29
2949,454,4098,2022-03-20
2950,454,3460,2023-10-02
2951,454,156,2022-09-23
2952,454,1349,2022-11-25
2953,454,2594,2023-05-29
2954,454,1048,2021-09-23
2955,454,4388,2022-08-01
2956,454,2844,2023-02-04
2957,454,1099,2023-01-27
2958,454,4681,2023-08-28
2959,454,567,2021-02-06
2960,454,3712,2023-01-28
2961,454,3466,2022-05-20
2962,455,1962,2022-10-03
2963,455,3950,2022-07-29
2964,456,1642,2021-09-18
2965,456,2686,2024-03-18
2966,457,4906,2022-05-01
2967,457,2090,2023-09-28
2968,457,4664,2023-08-21
2969,457,208,2022-10-04
2970,457,4235,2021-07-15
2971,457,3196,2021-10-31
2972,457,2684,2021-06-16
2973,457,4385,2023-10-03
2974,457,3840,2022-06-29
2975,457,598,2023-07-10
2976,457,3241,2022-01-31
2977,457,2312,2021-10-21
2978,457,3030,2021-05-01
2979,457,3930,2022-05-21
2980,457,1879,2021-01-07
2981,457,2730,2022-12-31
2982,457,4003,2024-02-25
2983,457,1247,2022-07-13
2984,457,2671,2023-09-20
2985,457,2623,2024-01-04
2986,457,1688,2022-01-21
2987,457,4945,2021-09-04
2988,457,2471,2021-05-05
2989,457,1646,2023-12-09
2990,457,4179,2022-08-02
2991,457,2083,2023-02-10
2992,457,3515,2021-01-23
2993,457,2492,2022-06-19
2994,457,1723,2021-10-23
2995,458,3502,2021-06-11
2996,459,3709,2023-02-22
2997,460,2623,2021-08-09
2998,460,2290,2023-07-23
2999,461,2382,2021-11-30
3000,461,4854,2021-09-21
3001,462,1065,2021-04-18
3002,463,3071,2021-10-18
3003,463,2632,2023-02-08
3004,463,4556,2021-02-22
3005,463,3607,2022-10-26
3006,463,3290,2021-12-31
3007,463,2725,2021-03-12
3008,463,2367,2022-10-26
3009,463,4683,2024-03-10
3010,463,372,2023-11-14
3011,463,507,2021-09-28
3012,464,1196,2021-11-07
3013,465,1975,2021-07-08
3014,466,2820,2021-06-16
3015,466,3430,2022-12-05
3016,466,619,2023-10-06
3017,466,3331,2024-01-22
3018,466,559,2023-12-11
3019,466,3460,2023-03-22
3020,466,1319,2024-01-28
3021,466,782,2022-03-01
3022,467,2186,2022-04-11
3023,468,479,2022-04-07
3024,469,1844,2022-04-22
3025,470,4150,2022-10-17
3026,470,2695,2023-03-05
3027,470,3292,2021-02-09
3028,470,4229,2022-08-17
3029,470,4082,2021-02-18
3030,470,3449,2024-02-01
3031,470,606,2021-03-24
3032,470,1689,2021-03-15
3033,470,1760,2022-04-16
3034,470,4823,2023-10-04
3035,470,108,2022-12-17
3036,470,710,2024-04-06
3037,470,3065,2023-11-09
3038,470,1394,2023-03-25
3039,470,1793,2021-11-08
3040,470,4442,2021-01-16
3041,470,2355,2022-06-29
3042,470,4606,2023-02-06
3043,470,4235,2023-03-07
3044,470,1359,2022-02-17
3045,470,2149,2022-11-17
3046,470,1653,2022-11-01
3047,470,2182,2023-03-16
3048,471,3749,2021-03-01
3049,471,3699,2023-11-15
3050,472,1564,2021-08-19
3051,472,391,2023-03-05
3052,472,924,2022-02-26
3053,472,1689,2024-03-13
3054,472,2496,2022-03-15
3055,472,4909,2022-09-14
3056,473,1932,2024-03-06
3057,474,1826,2023-11-13
3058,474,245,2022-09-27
3059,474,151,2022-03-20
3060,474,1532,2022-11-15
3061,474,1740,2023-10-21
3062,474,3233,2022-11-02
3063,474,3800,2023-03-12
3064,475,4077,2023-09-11
3065,475,4644,2022-08-08
3066,475,2085,2021-06-09
3067,475,928,2021-01-01
3068,475,305,2021-04-13
3069,476,50,2022-09-14
3070,476,3695,2023-02-21
3071,476,4703,2021-11-23
3072,476,846,2021-04-20
3073,476,3065,2022-03-17
3074,476,1612,2023-05-17
3075,476,3104,2021-06-05
3076,477,2486,2021-03-13
3077,478,1211,2022-06-23
3078,478,3793,2022-02-24
3079,478,1035,2021-03-04
3080,478,3953,2021-12-24
3081,478,167,2021-08-19
3082,478,755,2022-04-26
3083,478,3779,2024-04-02
3084,479,2262,2021-02-16
3085,479,4663,2023-09-10
3086,479,568,2021-11-10
3087,479,1815,2021-05-14
3088,479,3306,2023-02-12
3089,479,294,2021-03-18
3090,479,4124,2023-06-05
3091,480,1483,2021-01-28
3092,480,4774,2021-04-01
3093,480,566,2022-07-30
3094,480,2356,2023-09-09
3095,480,1710,2022-07-02
3096,480,249,2022-07-11
3097,480,1590,2022-04-26
3098,480,3719,2021-01-04
3099,480,411,2024-02-28
3100,481,4628,2023-09-28
3101,481,1946,2021-04-07
3102,481,2397,2023-01-16
3103,481,774,2023-01-23
3104,481,3787,2023-08-26
3105,481,4511,2021-12-02
3106,481,3107,2023-01-31
3107,481,4563,2024-01-13
3108,481,1243,2022-10-19
3109,482,3384,2021-12-23
3110,482,4803,2023-04-03
3111,482,3098,2023-08-16
3112,482,2896,2022-08-22
3113,482,1259,2023-10-10
3114,482,4492,2023-04-16
3115,482,3001,2023-06-04
3116,482,758,2022-06-03
3117,483,2988,2023-08-14
3118,483,3742,2024-01-10
3119,483,1395,2021-03-29
3120,483,2863,2023-11-04
3121,483,1238,2022-12-01
3122,483,4475,2021-11-23
3123,483,4749,2021-10-13
3124,483,1736,2023-03-23
3125,484,966,2023-10-24
3126,484,4506,2021-03-27
3127,485,2136,2024-02-02
3128,486,1907,2022-11-17
3129,486,4057,2021-08-28
3130,486,2716,2023-02-04
3131,486,4542,2023-03-20
3132,486,4335,2023-03-16
3133,487,3392,2021-08-06
3134,487,1899,2023-07-19
3135,488,54,2023-10-31
3136,489,1232,2021-05-28
3137,489,2561,2022-05-11
3138,489,3376,2022-09-13
3139,489,1764,2024-01-15
3140,489,841,2022-01-27
3141,489,242,2021-02-03
3142,489,304,2022-08-29
3143,489,1041,2022-03-01
3144,489,1571,2021-05-27
3145,489,599,2022-06-04
3146,490,3506,2023-01-03
3147,491,4945,2022-09-07
3148,491,2861,2023-03-06
3149,491,3121,2022-03-03
3150,492,4910,2021-03-27
3151,492,4075,2021-03-06
3152,493,304,2022-06-08
3153,493,3929,2023-02-25
3154,494,3512,2022-12-20
3155,494,4066,2021-02-25
3156,494,3162,2021-03-21
3157,494,4043,2021-06-27
3158,495,729,2022-05-18
3159,496,3774,2023-02-17
3160,496,2813,2022-05-10
3161,496,4994,2023-08-20
3162,496,331,2022-10-24
3163,497,1824,2023-04-21
3164,497,827,2021-01-22
3165,498,4197,2023-06-30
3166,498,616,2023-10-26
3167,498,1534,2023-08-07
3168,499,4438,2021-04-10
3169,499,2124,2024-04-14
3170,500,1474,2023-07-15
3171,500,2453,2021-11-30
3172,501,3545,2021-08-13
3173,501,1318,2021-06-07
3174,502,2090,2021-01-12
3175,502,3222,2021-12-28
3176,503,2526,2022-01-10
3177,503,1880,2022-11-28
3178,503,4830,2023-10-08
3179,504,1001,2021-07-27
3180,504,1397,2021-10-13
3181,505,3638,2023-10-14
3182,506,218,2023-12-12
3183,506,3067,2024-01-19
3184,507,324,2022-07-26
3185,507,3624,2024-02-16
3186,508,583,2021-06-28
3187,508,2202,2023-01-03
3188,508,3938,2023-04-02
3189,508,4204,2022-05-14
3190,509,1041,2021-02-19
3191,509,1377,2021-06-26
3192,509,4722,2022-01-18
3193,509,1659,2023-07-03
3194,509,4522,2023-02-04
3195,509,4615,2022-06-23
3196,509,3964,2021-05-17
3197,509,1569,2024-04-07
3198,509,3435,2021-08-26
3199,509,4634,2021-03-23
3200,509,1952,2022-02-19
3201,509,1257,2022-09-08
3202,509,1141,2023-03-12
3203,509,141,2023-02-01
3204,509,541,2023-11-11
3205,509,149,2021-08-19
3206,509,4347,2022-06-29
3207,509,4847,2023-12-23
3208,509,122,2022-09-14
3209,509,1172,2022-10-17
3210,509,2046,2023-09-11
3211,509,1799,2022-01-22
3212,509,3939,2023-09-07
3213,510,1462,2023-03-06
3214,511,1246,2021-09-18
3215,512,607,2023-09-06
3216,512,4255,2021-05-29
3217,512,4687,2021-12-04
3218,512,2073,2023-04-27
3219,512,3013,2022-04-07
3220,513,538,2023-06-04
3221,513,401,2022-10-19
3222,513,3282,2021-02-26
3223,513,1627,2023-02-05
3224,513,3251,2023-07-11
3225,513,1890,2021-09-18
3226,513,3976,2023-11-10
3227,513,3380,2021-11-19
3228,513,2027,2023-12-04
3229,514,3595,2021-03-05
3230,515,1242,2021-03-23
3231,516,2350,2023-08-10
3232,516,2847,2022-09-14
3233,517,2574,2023-08-21
3234,517,4239,2023-09-26
3235,517,3212,2024-02-22
3236,517,4959,2024-03-21
3237,517,1174,2023-08-20
3238,517,2811,2021-07-06
3239,517,4061,2022-12-03
3240,517,4414,2023-11-25
3241,518,2111,2022-07-04
3242,518,2272,2022-08-15
3243,518,4919,2023-11-18
3244,518,1916,2022-10-04
3245,519,2011,2024-03-05
